2004,jun,79,Guyana GUY,38.95
2004,jun,80,Monaco MON,38.81
2004,jun,81,Colombia COL,38.63
2004,jun,82,Barbados BRB,38.48
2004,jun,83,Jamaica JAM,37.93
2004,jun,84,Swaziland SWZ,37.92
2004,jun,85,Tahiti PYF,37.62
2004,jun,86,Austria AUT,37.18
2004,jun,87,Israel ISR,35.98
2004,jun,88,Botswana BWA,35.82
2004,jun,89,Vanuatu VAN,35.67
2004,jun,90,India IND,35.49
2004,jun,91,Bulgaria BUL,35.08
2004,jun,92,Bahamas BHS,34.2
2004,jun,93,Norway NOR,33.62
2004,jun,94,Finland FIN,33.06
2004,jun,95,Bosnia & Herzegovina BIH,31.97
2004,may,1,England ENG,90.56
2004,may,2,New Zealand NZL,90.12
2004,may,3,Australia AUS,86.58
2004,may,4,France FRA,86.05
2004,may,5,Ireland IRE,82.52
2004,may,6,South Africa RSA,81.23
2004,may,7,Argentina ARG,78.02
2004,may,8,Wales WAL,76.77
2004,may,9,Scotland SCO,74.1
2004,may,10,Samoa SAM,73.46
2004,may,11,Italy ITA,72.4
2004,may,12,Fiji FJI,71.82
2004,may,13,Canada CAN,68.55
2004,may,14,USA USA,67.65
2004,may,15,Romania ROM,66.94
2004,may,16,Uruguay URU,64.88
2004,may,17,Portugal POR,64.66
2004,may,18,Tonga TGA,63.15
2004,may,19,Morocco MAR,61.56
2004,may,20,Japan JPN,61.42
2004,may,21,Georgia GEO,61.06
2004,may,22,Russia RUS,60.81
2004,may,23,Korea KOR,60.78
2004,may,24,Chile CHL,59.65
